Date,Open Price,Close Price,High,Low
2018-11-06,6433.53,6479.72,6482.81,6412.56
2018-11-07,6479.72,6529.68,6562.79,6476.59
2018-11-08,6530.94,6446.06,6542.42,6438.27
2018-11-09,6446.06,6377.99,6457.97,6352.45
2018-11-10,6377.99,6396.37,6419.92,6376.17
2018-11-11,6396.39,6408.18,6414.18,6326.38
2018-11-12,6408.18,6375.08,6435.41,6350.87
2018-11-13,6375.08,6339.17,6389.43,6315.58
2018-11-14,6339.17,5741.47,6375.7,5469.93
2018-11-15,5740.51,5647.5,5767.06,5300.75
2018-11-16,5647.5,5586.27,5676.54,5487.87
2018-11-17,5586.97,5568.94,5602.01,5524.7
2018-11-18,5567.95,5615.26,5701.35,5567.95
2018-11-19,5615.26,4809.62,5615.98,4757.01
2018-11-20,4809.62,4441.81,4953.56,4168.25
2018-11-21,4441.81,4593.04,4689.55,4315.58
2018-11-22,4593.04,4320.68,4640.72,4297.21
2018-11-23,4320.68,4343.42,4419.48,4157.19
2018-11-24,4343.42,3854.11,4432.0,3741.2
2018-11-25,3854.11,4004.15,4165.93,3550.04
2018-11-26,4004.46,3784.59,4124.7,3598.81
2018-11-27,3784.77,3822.99,3878.9,3613.11
2018-11-28,3822.99,4263.55,4398.57,3822.94
2018-11-29,4263.52,4286.69,4444.39,4130.68
2018-11-30,4286.85,4009.67,4331.07,3916.3
2018-12-01,4009.67,4197.46,4309.65,3942.62
2018-12-02,4197.7,4143.86,4318.79,4077.67
2018-12-03,4143.86,3871.41,4159.01,3795.18
2018-12-04,3871.41,3948.44,4082.68,3770.92
2018-12-05,3948.44,3737.53,3961.8,3719.19
2018-12-06,3737.53,3485.18,3883.43,3467.92
2018-12-07,3485.18,3420.57,3576.11,3248.0
2018-12-08,3420.57,3461.07,3602.49,3295.21
2018-12-09,3461.07,3592.84,3718.58,3436.5
2018-12-10,3592.84,3467.16,3645.49,3416.77
2018-12-11,3467.16,3401.02,3483.58,3348.98
2018-12-12,3401.02,3485.59,3545.37,3380.48
2018-12-13,3485.59,3305.11,3493.76,3272.81
2018-12-14,3305.11,3235.48,3333.24,3180.97
2018-12-15,3235.48,3232.51,3271.76,3169.53
2018-12-16,3232.51,3255.37,3319.83,3227.4
2018-12-17,3255.37,3548.19,3639.65,3239.06
2018-12-18,3548.19,3715.85,3727.99,3481.46
2018-12-19,3715.85,3736.54,3969.7,3693.57
2018-12-20,3736.54,4137.66,4225.52,3712.82
2018-12-21,4137.66,3898.81,4247.71,3831.2
2018-12-22,3898.81,4045.24,4060.34,3849.23
2018-12-23,4045.24,4007.63,4117.65,3972.39
2018-12-24,4007.63,4081.95,4303.37,4006.6
2018-12-25,4081.95,3834.73,4094.61,3734.85
2018-12-26,3834.73,3848.78,3923.93,3746.86
2018-12-27,3848.78,3646.09,3888.92,3622.39
2018-12-28,3646.09,3947.86,4007.71,3628.43
2018-12-29,3947.86,3797.06,4004.14,3774.38
2018-12-30,3797.06,3896.21,3925.18,3760.8
2018-12-31,3896.21,3747.39,3904.28,3701.48
2019-01-01,3747.39,3880.15,3938.75,3696.94
2019-01-02,3880.15,3961.01,3989.59,3826.29
2019-01-03,3961.01,3835.86,3965.52,3778.76
2019-01-04,3835.86,3874.06,3901.65,3783.88
2019-01-05,3874.06,3855.39,3926.92,3841.13
2019-01-06,3855.39,4102.85,4145.16,3829.09
2019-01-07,4102.85,4050.4,4132.62,4001.35
2019-01-08,4050.4,4040.75,4156.16,3990.34
2019-01-09,4040.75,4048.34,4092.91,4013.0
2019-01-10,4048.34,3668.15,4085.09,3631.07
2019-01-11,3668.15,3669.2,3729.69,3616.41
2019-01-12,3669.2,3664.38,3692.12,3611.2
2019-01-13,3664.38,3551.24,3675.2,3528.24
2019-01-14,3551.24,3703.9,3748.88,3544.53
2019-01-15,3703.9,3621.24,3724.3,3590.49
2019-01-16,3621.24,3643.99,3704.37,3611.38
2019-01-17,3643.99,3685.3,3695.28,3586.92
2019-01-18,3685.3,3648.05,3685.39,3620.44
2019-01-19,3648.05,3729.78,3799.62,3643.01
2019-01-20,3729.78,3567.73,3754.65,3529.25
2019-01-21,3567.73,3571.92,3599.83,3535.19
2019-01-22,3571.92,3602.04,3635.69,3473.77
2019-01-23,3602.04,3572.05,3631.15,3543.96
2019-01-24,3572.05,3598.52,3616.33,3546.5
2019-01-25,3598.52,3582.89,3607.43,3539.41
2019-01-26,3582.89,3596.5,3676.4,3578.62
2019-01-27,3596.5,3565.08,3605.99,3511.29
2019-01-28,3565.08,3453.42,3567.56,3402.56
2019-01-29,3453.42,3418.25,3463.2,3369.19
2019-01-30,3418.25,3467.21,3488.91,3395.94
2019-01-31,3467.21,3434.13,3499.78,3422.83
2019-02-01,3434.13,3461.63,3478.55,3398.96
2019-02-02,3461.63,3508.68,3519.14,3441.21
2019-02-03,3508.68,3449.62,3514.43,3424.42
2019-02-04,3449.62,3431.24,3470.8,3429.21
2019-02-05,3431.24,3447.66,3447.88,3415.67
2019-02-06,3447.66,3394.89,3459.33,3362.24
2019-02-07,3394.89,3375.33,3406.54,3369.1
2019-02-08,3375.33,3660.03,3735.1,3363.32
2019-02-09,3660.03,3652.26,3673.71,3616.11
2019-02-10,3652.26,3685.14,3689.32,3611.46
2019-02-11,3685.14,3611.34,3688.59,3608.18
2019-02-12,3611.34,3617.41,3648.67,3574.22
2019-02-13,3617.41,3605.87,3655.89,3590.01
2019-02-14,3605.87,3588.72,3619.7,3567.39
2019-02-15,3588.72,3593.49,3640.65,3575.95
2019-02-16,3593.49,3617.24,3639.75,3592.04
2019-02-17,3617.24,3670.92,3706.17,3608.18
2019-02-18,3670.92,3912.57,3952.44,3661.42
2019-02-19,3912.57,3924.24,4010.91,3882.52
2019-02-20,3924.24,3974.05,3992.31,3898.91
2019-02-21,3974.05,3937.04,4026.54,3900.28
2019-02-22,3937.04,3983.53,3996.15,3917.66
2019-02-23,3983.53,4149.09,4192.39,3948.48
2019-02-24,4149.09,3771.62,4221.62,3755.38
2019-02-25,3771.62,3845.51,3885.06,3771.53
2019-02-26,3845.51,3817.88,3852.66,3791.9
2019-02-27,3817.88,3830.72,3851.84,3699.53
2019-02-28,3830.72,3823.37,3909.86,3798.0
2019-03-01,3823.37,3831.48,3866.12,3822.67
2019-03-02,3831.48,3842.94,3846.38,3790.74
2019-03-03,3842.94,3812.31,3853.28,3788.04
2019-03-04,3812.31,3731.28,3831.01,3705.14
2019-03-05,3731.28,3874.18,3893.52,3720.49
2019-03-06,3874.18,3874.98,3916.29,3839.39
2019-03-07,3874.98,3882.61,3911.76,3853.2
2019-03-08,3882.61,3868.02,3932.02,3804.98
2019-03-09,3868.02,3947.74,3975.25,3860.66
2019-03-10,3947.74,3929.84,3948.21,3897.82
2019-03-11,3929.84,3874.89,3941.99,3849.45
2019-03-12,3874.89,3888.57,3904.7,3827.23
2019-03-13,3888.57,3878.44,3898.25,3853.06
2019-03-14,3878.44,3881.44,3922.21,3825.03
2019-03-15,3881.44,3927.08,3935.1,3876.17
2019-03-16,3927.08,4027.01,4069.11,3924.98
2019-03-17,4027.01,3998.0,4030.38,3970.97
2019-03-18,3998.0,3988.85,4038.99,3964.31
2019-03-19,3988.85,4024.14,4032.04,3972.47
2019-03-20,4024.14,4056.75,4064.95,3995.49
2019-03-21,4056.75,3996.93,4082.29,3953.53
2019-03-22,3996.93,4000.84,4018.21,3984.0
2019-03-23,4000.84,4007.21,4019.36,3982.47
2019-03-24,4007.21,3994.11,4010.3,3970.35
2019-03-25,3994.11,3924.55,4005.29,3887.68
2019-03-26,3924.55,3942.22,3943.2,3902.52
2019-03-27,3942.22,4045.98,4054.32,3932.79
2019-03-28,4045.98,4036.45,4046.44,4014.69
2019-03-29,4036.45,4111.38,4122.89,4031.22
2019-03-30,4111.38,4118.13,4146.88,4066.87
2019-03-31,4118.13,4112.69,4129.43,4098.79
2019-04-01,4112.69,4151.32,4164.33,4082.2
2019-04-02,4151.32,4906.93,5104.42,4147.7
2019-04-03,4906.93,4976.59,5335.7,4831.59
2019-04-04,4976.59,4913.36,5071.98,4799.77
2019-04-05,4913.36,5047.23,5074.13,4897.61
2019-04-06,5047.23,5057.25,5240.19,4938.0
2019-04-07,5057.25,5201.16,5266.04,5044.28
2019-04-08,5201.16,5294.09,5347.88,5141.23
2019-04-09,5294.09,5201.3,5294.09,5159.13
2019-04-10,5201.3,5318.6,5460.94,5178.61
2019-04-11,5318.6,5048.56,5343.66,4987.65
2019-04-12,5048.56,5081.5,5118.61,4927.62
2019-04-13,5081.5,5080.66,5128.96,5056.19
2019-04-14,5080.66,5165.59,5186.82,5031.2
2019-04-15,5165.59,5037.27,5195.31,4969.31
2019-04-16,5037.27,5212.81,5232.03,5029.16
2019-04-17,5212.81,5236.26,5270.76,5190.81
2019-04-18,5236.26,5289.75,5317.78,5232.99
2019-04-19,5289.75,5295.53,5353.01,5212.18
2019-04-20,5295.53,5326.18,5366.6,5274.45
2019-04-21,5326.18,5305.74,5348.59,5232.77
2019-04-22,5305.74,5394.67,5444.76,5265.73
2019-04-23,5394.67,5539.1,5626.83,5371.31
2019-04-24,5539.1,5454.58,5633.0,5390.98
2019-04-25,5454.58,5162.67,5521.61,5031.69
2019-04-26,5162.67,5234.09,5361.94,5104.18
2019-04-27,5234.09,5229.48,5282.97,5192.45
2019-04-28,5233.47,5272.45,5313.7,5218.42
2019-04-29,5272.45,5237.96,5299.51,5162.81
2019-04-30,5237.96,5350.64,5372.23,5224.64
2019-05-01,5350.64,5389.54,5417.17,5346.7
2019-05-02,5389.54,5500.72,5531.15,5387.29
2019-05-03,5500.72,5753.38,5891.9,5484.78
2019-05-04,5753.38,5840.08,5901.36,5596.15
2019-05-05,5840.08,5794.14,5849.5,5709.74
2019-05-06,5794.14,5748.17,5823.67,5644.15
2019-05-07,5748.17,5819.57,6031.54,5748.17
2019-05-08,5819.57,5998.71,6032.25,5753.08
2019-05-09,5998.71,6171.96,6194.91,5988.65
2019-05-10,6171.96,6358.29,6444.57,6133.21
2019-05-11,6358.29,7191.36,7394.94,6357.02
2019-05-12,7191.36,6977.63,7541.61,6793.21
2019-05-13,6977.63,7806.36,8127.75,6873.42
2019-05-14,7806.36,7980.13,8297.02,7631.34
2019-05-15,7980.13,8183.83,8263.29,7849.92
2019-05-16,8183.83,7874.11,8352.25,7679.05
2019-05-17,7874.11,7371.96,7930.98,6668.67
2019-05-18,7371.96,7266.08,7491.67,7213.72
2019-05-19,7266.08,8193.14,8281.66,7257.26
2019-05-20,8193.14,7998.29,8193.14,7591.85
2019-05-21,7998.29,7947.93,8102.32,7807.77
2019-05-22,7947.93,7626.89,8033.76,7533.66
2019-05-23,7626.89,7876.5,7971.26,7478.74
2019-05-24,7876.5,7996.4,8165.45,7801.57
2019-05-25,7996.4,8059.13,8140.82,7948.68
2019-05-26,8059.13,8726.23,8779.0,7894.53
2019-05-27,8726.23,8785.17,8931.53,8668.46
2019-05-28,8785.17,8718.85,8818.71,8562.2
2019-05-29,8718.85,8664.56,8760.48,8444.1
2019-05-30,8664.56,8276.25,9065.89,8027.21
2019-05-31,8276.25,8550.67,8570.78,8116.0
2019-06-01,8550.67,8555.87,8619.21,8459.65
2019-06-02,8555.87,8737.91,8819.9,8547.48
2019-06-03,8737.91,8114.49,8740.24,8073.18
2019-06-04,8114.49,7677.47,8114.49,7463.94
2019-06-05,7677.47,7791.29,7917.14,7591.88
2019-06-06,7791.29,7807.36,7872.1,7467.52
2019-06-07,7807.36,8002.63,8127.63,7767.37
2019-06-08,8002.63,7933.78,8058.91,7796.46
2019-06-09,7933.78,7643.44,7964.75,7535.9
2019-06-10,7643.44,8021.0,8061.5,7533.53
2019-06-11,8021.0,7917.32,8049.78,7724.58
2019-06-12,7917.32,8174.14,8250.0,7834.57
2019-06-13,8174.14,8235.57,8326.2,8053.65
2019-06-14,8235.57,8693.96,8724.42,8180.39
2019-06-15,8693.96,8853.56,8905.14,8621.48
2019-06-16,8853.56,8979.18,9372.89,8800.96
2019-06-17,8979.18,9336.01,9468.85,8976.99
2019-06-18,9336.01,9081.71,9357.22,8941.83
2019-06-19,9081.71,9280.54,9313.18,9045.47
2019-06-20,9280.54,9536.85,9600.28,9219.81
2019-06-21,9536.85,10218.87,10230.86,9536.85
2019-06-22,10218.87,10689.54,11207.97,10086.32
2019-06-23,10689.54,10855.99,11285.51,10513.81
2019-06-24,10855.99,11035.74,11100.92,10555.71
2019-06-25,11035.74,11740.34,11778.22,10992.37
2019-06-26,11740.34,12913.28,13826.76,11679.1
2019-06-27,12913.28,11154.09,13314.05,10335.34
2019-06-28,11154.09,12355.06,12433.0,10772.75
2019-06-29,12355.06,11884.1,12362.9,11352.27
2019-06-30,11884.1,10769.05,12200.02,10677.83
2019-07-01,10769.05,10591.87,11207.0,10006.43
2019-07-02,10591.87,10844.13,10927.6,9678.1
2019-07-03,10844.13,11981.61,12009.59,10841.91
2019-07-04,11981.61,11156.52,12055.11,11067.68
2019-07-05,11156.52,10993.25,11435.38,10787.94
2019-07-06,10993.25,11248.94,11709.27,10985.4
2019-07-07,11248.94,11474.28,11605.43,11109.42
2019-07-08,11474.28,12296.16,12386.28,11339.02
2019-07-09,12296.16,12567.02,12808.06,12117.31
2019-07-10,12567.02,12099.12,13183.73,11569.94
2019-07-11,12099.12,11343.12,12099.91,11002.39
2019-07-12,11343.12,11797.37,11931.91,11096.61
2019-07-13,11797.37,11363.97,11835.87,10827.53
2019-07-14,11363.97,10204.41,11447.92,10118.85
2019-07-15,10204.41,10850.26,11070.18,9877.02
2019-07-16,10850.26,9423.44,11025.76,9366.82
2019-07-17,9423.44,9696.15,9982.24,9086.51
2019-07-18,9696.15,10638.35,10776.54,9292.61
2019-07-19,10638.35,10532.94,10757.41,10135.16
2019-07-20,10532.94,10759.42,11094.32,10379.19
2019-07-21,10759.42,10586.71,10833.99,10329.89
2019-07-22,10586.71,10325.87,10676.6,10072.07
2019-07-23,10325.87,9854.15,10328.44,9820.61
2019-07-24,9854.15,9772.14,9920.54,9535.78
2019-07-25,9772.14,9882.43,10184.43,9744.7
2019-07-26,9882.43,9847.45,9890.05,9668.52
2019-07-27,9847.45,9478.32,10202.95,9310.47
2019-07-28,9478.32,9531.77,9591.52,9135.64
2019-07-29,9531.77,9506.93,9717.69,9386.9
2019-07-30,9506.93,9595.52,9749.53,9391.78
2019-07-31,9595.52,10089.25,10123.94,9581.6
2019-08-01,10089.25,10409.79,10488.81,9890.49
2019-08-02,10409.79,10528.99,10666.64,10340.82
2019-08-03,10528.99,10820.41,10915.0,10509.35
2019-08-04,10820.41,10978.91,11074.95,10572.24
2019-08-05,10978.91,11807.96,11945.38,10978.89
2019-08-06,11807.96,11467.1,12316.85,11224.1
2019-08-07,11467.1,11974.28,12138.55,11393.98
2019-08-08,11974.28,11982.8,12042.87,11498.04
2019-08-09,11982.8,11865.21,12027.57,11674.06
2019-08-10,11865.21,11293.59,11971.35,11232.42
2019-08-11,11293.59,11549.06,11584.35,11119.32
2019-08-12,11549.06,11387.41,11554.74,11240.38
2019-08-13,11387.41,10872.0,11439.48,10765.3
2019-08-14,10872.0,10031.89,10873.44,9924.58
2019-08-15,10031.89,10308.51,10451.61,9497.12
2019-08-16,10308.51,10360.43,10544.97,9764.32
2019-08-17,10360.43,10220.75,10474.64,10010.76
2019-08-18,10220.75,10326.25,10512.89,10079.46
2019-08-19,10326.25,10922.16,10937.26,10278.31
2019-08-20,10922.16,10770.76,10956.06,10576.37
2019-08-21,10770.76,10131.67,10805.7,9870.07
2019-08-22,10131.67,10104.11,10231.99,9777.06
2019-08-23,10104.11,10410.49,10468.14,10053.67
2019-08-24,10410.49,10150.07,10430.99,9911.2
2019-08-25,10150.07,10141.75,10353.95,9907.03
2019-08-26,10141.75,10364.91,10626.93,10141.75
2019-08-27,10364.91,10175.47,10381.92,10038.26
2019-08-28,10175.47,9722.83,10281.59,9600.83
2019-08-29,9722.83,9492.81,9724.52,9344.69
2019-08-30,9492.81,9587.25,9699.85,9368.27
2019-08-31,9587.25,9624.54,9714.11,9512.03
2019-09-01,9624.54,9768.36,9823.53,9578.66
2019-09-02,9768.36,10387.5,10459.0,9764.76
2019-09-03,10387.5,10625.1,10773.27,10296.3
2019-09-04,10625.1,10585.2,10827.14,10392.88
2019-09-05,10585.2,10556.16,10659.6,10475.88
2019-09-06,10556.16,10309.91,10938.39,10228.17
2019-09-07,10309.91,10491.96,10574.99,10304.22
2019-09-08,10491.96,10420.88,10595.71,10286.85
2019-09-09,10420.88,10314.88,10514.59,10101.87
2019-09-10,10314.88,10109.46,10395.1,9966.94
2019-09-11,10109.46,10165.01,10251.97,9874.13
2019-09-12,10165.01,10428.96,10472.07,10057.09
2019-09-13,10428.96,10372.29,10591.45,9855.34
2019-09-14,10372.29,10365.56,10455.38,10251.96
2019-09-15,10365.56,10313.02,10401.53,10279.58
2019-09-16,10313.02,10271.79,10411.06,10103.87
2019-09-17,10271.79,10198.62,10297.99,10152.47
2019-09-18,10198.62,10163.38,10272.19,10100.9
2019-09-19,10163.38,10281.03,10368.46,9641.11
2019-09-20,10281.03,10176.38,10321.18,10065.55
2019-09-21,10176.38,9988.38,10187.64,9944.61
2019-09-22,9988.38,10036.98,10096.66,9871.97
2019-09-23,10036.98,9694.6,10073.79,9636.2
2019-09-24,9694.6,8542.54,9787.58,8107.01
2019-09-25,8542.54,8446.97,8752.2,8246.24
2019-09-26,8446.97,8074.99,8471.02,7753.71
2019-09-27,8074.99,8201.36,8304.22,7888.5
2019-09-28,8201.36,8223.65,8345.03,8044.45
2019-09-29,8223.65,8065.26,8265.99,7943.33
2019-09-30,8065.26,8314.62,8372.24,7736.96
2019-10-01,8314.62,8326.64,8537.6,8212.01
2019-10-02,8326.64,8391.52,8403.51,8186.3
2019-10-03,8391.52,8246.3,8434.63,8105.02
2019-10-04,8246.3,8168.05,8267.11,8021.3
2019-10-05,8168.05,8172.48,8232.25,8052.51
2019-10-06,8172.48,7868.31,8221.03,7822.65
2019-10-07,7868.31,8215.11,8326.01,7798.09
2019-10-08,8215.11,8191.87,8354.19,8126.71
2019-10-09,8191.87,8593.16,8697.56,8132.74
2019-10-10,8593.16,8596.57,8672.58,8466.13
2019-10-11,8596.57,8278.05,8834.11,8259.77
2019-10-12,8278.05,8316.66,8439.44,8272.12
2019-10-13,8316.66,8296.34,8498.59,8194.16
2019-10-14,8296.34,8363.94,8414.24,8228.06
2019-10-15,8363.94,8173.48,8439.31,8116.92
2019-10-16,8173.48,8014.39,8193.41,7945.77
2019-10-17,8014.39,8082.46,8145.5,7948.95
2019-10-18,8082.46,7972.62,8157.36,7850.66
2019-10-19,7972.62,7973.63,8108.69,7919.05
2019-10-20,7973.63,8247.25,8326.13,7911.49
2019-10-21,8247.25,8223.25,8359.52,8177.11
2019-10-22,8223.25,8034.5,8318.41,8021.36
2019-10-23,8034.5,7479.54,8071.8,7336.06
2019-10-24,7479.54,7444.2,7524.31,7370.13
2019-10-25,7444.2,8671.1,8783.85,7431.2
2019-10-26,8671.1,9258.98,10380.48,8654.84
2019-10-27,9258.98,9550.6,9805.42,9114.58
2019-10-28,9550.6,9222.23,9934.71,9201.49
2019-10-29,9222.23,9432.86,9565.11,9099.36
2019-10-30,9432.86,9169.86,9441.8,9018.3
2019-10-31,9169.86,9157.52,9423.16,8972.0
2019-11-01,9157.52,9260.59,9308.62,9072.62
2019-11-02,9260.59,9311.99,9400.44,9223.46
2019-11-03,9311.99,9221.61,9396.1,9108.22
2019-11-04,9221.61,9421.54,9578.74,9141.0
2019-11-05,9421.54,9323.61,9495.36,9196.64
2019-11-06,9323.61,9347.27,9455.53,9269.82
2019-11-07,9347.27,9208.52,9382.63,9114.14
2019-11-08,9208.52,8772.31,9263.83,8682.74
2019-11-09,8772.31,8822.19,8881.08,8732.62
2019-11-10,8822.19,9045.85,9126.98,8767.94
2019-11-11,9045.85,8726.31,9084.49,8619.78
2019-11-12,8726.31,8815.14,8868.85,8576.09
2019-11-13,8815.14,8773.82,8840.33,8721.68
2019-11-14,8773.82,8640.42,8811.04,8584.92
2019-11-15,8640.42,8468.57,8773.4,8393.29
2019-11-16,8468.57,8498.94,8539.42,8442.03
2019-11-17,8498.94,8515.28,8641.12,8411.3
2019-11-18,8515.28,8190.16,8537.87,8075.63
2019-11-19,8190.16,8133.57,8215.95,8016.54
2019-11-20,8133.57,8093.6,8232.23,8047.73
2019-11-21,8093.6,7632.59,8133.73,7437.33
2019-11-22,7632.59,7292.2,7721.9,6815.03
2019-11-23,7292.2,7339.24,7368.18,7119.41
2019-11-24,7339.24,6930.09,7364.59,6888.89
2019-11-25,6930.09,7138.23,7386.06,6560.13
2019-11-26,7138.23,7170.11,7350.44,7042.5
2019-11-27,7170.11,7531.5,7681.51,6873.1
2019-11-28,7531.5,7442.33,7663.45,7388.79
2019-11-29,7442.33,7769.38,7872.17,7425.49
2019-11-30,7769.38,7571.77,7821.01,7487.1
2019-12-01,7571.77,7420.53,7575.5,7261.95
2019-12-02,7420.53,7320.94,7442.62,7193.09
2019-12-03,7320.94,7313.64,7420.34,7260.93
2019-12-04,7313.64,7207.78,7764.68,7110.76
2019-12-05,7207.78,7406.75,7492.96,7175.85
2019-12-06,7406.75,7558.58,7607.79,7323.86
2019-12-07,7558.58,7514.86,7640.51,7503.1
2019-12-08,7514.86,7539.7,7594.8,7414.51
2019-12-09,7539.7,7350.62,7667.04,7296.42
2019-12-10,7350.62,7233.84,7403.64,7176.42
2019-12-11,7233.84,7212.01,7284.74,7167.13
2019-12-12,7212.01,7199.39,7307.96,7105.35
2019-12-13,7199.39,7261.72,7308.08,7199.39
2019-12-14,7261.72,7080.29,7283.78,7033.14
2019-12-15,7080.29,7132.39,7204.93,7030.37
2019-12-16,7132.39,6897.33,7172.46,6869.19
2019-12-17,6897.33,6635.84,6948.12,6585.46
2019-12-18,6635.84,7294.53,7442.26,6450.69
2019-12-19,7294.53,7159.26,7376.98,7057.66
2019-12-20,7159.26,7203.41,7234.56,7094.06
2019-12-21,7203.41,7159.47,7213.86,7132.82
2019-12-22,7159.47,7517.58,7527.4,7143.17
2019-12-23,7517.58,7326.6,7694.65,7275.28
2019-12-24,7326.6,7260.91,7429.42,7175.5
2019-12-25,7260.91,7202.72,7280.52,7132.3
2019-12-26,7202.72,7207.23,7442.21,7167.44
2019-12-27,7207.23,7253.82,7267.46,7061.61
2019-12-28,7253.82,7316.23,7368.09,7253.61
2019-12-29,7316.23,7399.49,7540.65,7295.33
2019-12-30,7399.49,7234.44,7414.07,7224.79
2019-12-31,7234.44,7183.88,7325.24,7141.94
2020-01-01,7183.88,7189.94,7267.16,7171.82
2020-01-02,7189.94,6965.72,7224.84,6945.83
2020-01-03,6965.72,7339.7,7407.11,6882.62
2020-01-04,7339.7,7357.5,7405.75,7278.6
2020-01-05,7357.5,7359.96,7501.42,7330.07
2020-01-06,7359.96,7762.69,7799.63,7355.11
2020-01-07,7762.69,8160.36,8218.63,7736.57
2020-01-08,8160.36,8045.15,8458.65,7873.97
2020-01-09,8045.15,7817.35,8047.11,7757.04
2020-01-10,7817.35,8190.31,8192.05,7682.56
2020-01-11,8190.31,8024.58,8287.42,8003.87
2020-01-12,8024.58,8181.49,8185.14,7968.4
2020-01-13,8181.49,8106.56,8200.4,8057.37
2020-01-14,8106.56,8820.95,8874.07,8106.4
2020-01-15,8820.95,8813.21,8890.04,8559.93
2020-01-16,8813.21,8719.63,8846.78,8586.56
2020-01-17,8719.63,8894.83,9004.35,8665.99
2020-01-18,8894.83,8909.28,8974.65,8807.26
2020-01-19,8909.28,8702.59,9177.39,8508.15
2020-01-20,8702.59,8634.03,8737.36,8521.52
2020-01-21,8634.03,8724.84,8771.75,8479.9
2020-01-22,8724.84,8667.26,8793.74,8582.43
2020-01-23,8667.26,8394.28,8680.93,8290.98
2020-01-24,8394.28,8431.78,8517.5,8225.83
2020-01-25,8431.78,8345.88,8444.32,8263.42
2020-01-26,8345.88,8602.37,8605.33,8302.57
2020-01-27,8602.37,8898.94,8991.01,8572.37
2020-01-28,8898.94,9391.97,9407.39,8892.58
2020-01-29,9391.97,9286.18,9429.16,9234.27
2020-01-30,9286.18,9501.38,9561.26,9181.72
2020-01-31,9501.38,9342.23,9518.87,9208.36
2020-02-01,9342.23,9384.45,9455.92,9296.57
2020-02-02,9384.45,9334.25,9469.84,9169.21
2020-02-03,9334.25,9288.96,9605.66,9230.83
2020-02-04,9288.96,9171.98,9347.12,9089.52
2020-02-05,9171.98,9611.42,9750.28,9162.98
2020-02-06,9611.42,9755.84,9853.08,9533.37
2020-02-07,9755.84,9808.36,9866.18,9714.16
2020-02-08,9808.36,9898.25,9936.26,9665.26
2020-02-09,9898.25,10157.78,10162.71,9880.67
2020-02-10,10157.78,9858.03,10185.09,9761.16
2020-02-11,9858.03,10269.43,10370.44,9716.32
2020-02-12,10269.43,10347.93,10475.43,10250.55
2020-02-13,10347.93,10233.32,10500.54,10081.02
2020-02-14,10233.32,10360.37,10387.37,10103.67
2020-02-15,10360.37,9905.43,10388.6,9789.89
2020-02-16,9905.43,9925.51,10042.6,9634.4
2020-02-17,9925.51,9702.48,9958.46,9482.71
2020-02-18,9702.48,10182.6,10274.35,9618.77
2020-02-19,10182.6,9602.43,10300.04,9340.17
2020-02-20,9602.43,9608.8,9698.59,9402.81
2020-02-21,9608.8,9697.86,9766.16,9582.07
2020-02-22,9697.86,9671.46,9720.21,9577.84
2020-02-23,9671.46,9977.39,10011.4,9669.88
2020-02-24,9977.39,9664.21,10019.3,9495.76
2020-02-25,9664.21,9316.18,9682.05,9258.4
2020-02-26,9316.18,8793.5,9379.07,8652.97
2020-02-27,8793.5,8821.5,8978.84,8540.74
2020-02-28,8821.5,8719.29,8908.8,8449.12
2020-02-29,8719.29,8545.45,8815.63,8545.32
2020-03-01,8545.45,8549.38,8776.71,8443.57
2020-03-02,8549.38,8919.74,8983.78,8521.79
2020-03-03,8919.74,8765.68,8940.69,8680.57
2020-03-04,8765.68,8773.78,8863.91,8690.82
2020-03-05,8773.78,9074.82,9179.74,8772.83
2020-03-06,9074.82,9160.39,9183.26,9015.35
2020-03-07,9160.39,8903.72,9225.42,8880.33
2020-03-08,8903.72,8057.67,8920.28,8033.06
2020-03-09,8057.67,7944.4,8200.82,7664.34
2020-03-10,7944.4,7894.66,8165.09,7758.12
2020-03-11,7894.66,7945.36,7998.79,7614.48
2020-03-12,7945.36,4916.78,7984.16,4736.21
2020-03-13,4916.78,5632.58,5984.55,3948.92
2020-03-14,5632.58,5181.77,5665.57,5069.29
2020-03-15,5181.77,5357.02,5961.78,5114.06
2020-03-16,5357.02,5045.0,5364.93,4454.22
2020-03-17,5045.0,5337.66,5561.43,4950.9
2020-03-18,5337.66,5413.06,5451.02,5024.71
2020-03-19,5413.06,6184.88,6418.99,5268.33
2020-03-20,6184.88,6206.44,6932.04,5691.69
2020-03-21,6206.44,6195.43,6459.65,5876.79
2020-03-22,6195.43,5828.15,6415.14,5750.68
2020-03-23,5828.15,6503.53,6614.56,5703.64
2020-03-24,6503.53,6767.18,6857.49,6406.64
2020-03-25,6767.18,6694.21,6980.29,6483.0
2020-03-26,6694.21,6757.95,6796.12,6539.61
2020-03-27,6757.95,6382.8,6876.97,6312.53
2020-03-28,6382.8,6252.49,6384.56,6051.23
2020-03-29,6252.49,5882.2,6286.96,5882.2
2020-03-30,5882.2,6403.31,6616.94,5874.8
2020-03-31,6403.31,6423.61,6531.66,6350.61
2020-04-01,6423.61,6663.63,6716.04,6168.0
2020-04-02,6663.63,6804.42,7245.15,6585.75
2020-04-03,6804.42,6743.68,7044.01,6618.82
2020-04-04,6743.68,6875.95,7010.45,6671.05
2020-04-05,6875.95,6781.64,6910.39,6689.07
